Dual Name,Time Window (t),Vessel (v),Dual Value
tech_type_1_time_window_3_availability,3,1,0.0
tech_type_2_time_window_3_availability,3,1,0.0
job_2_once,3,1,3533.9666666666653
job_7_once,3,1,1715.0166666666646
job_8_once,3,1,2297.624999999998
job_9_once,3,1,2468.083333333334
job_4_once,3,1,4348.641666666668
job_5_once,3,1,2525.7250000000026
job_6_once,3,1,3262.283333333331
job_10_once,3,1,3447.166666666668
job_3_once,3,1,4814.0583333333325
job_1_once,3,1,2344.575000000002
one_route_per_vessel_Vessel_1_tw_4,4,1,818.9416666666652
tech_type_1_time_window_4_availability,4,1,0.0
tech_type_2_time_window_4_availability,4,1,0.0
job_2_once,4,1,3533.9666666666653
job_7_once,4,1,1715.0166666666646
job_8_once,4,1,2297.624999999998
job_9_once,4,1,2468.083333333334
job_4_once,4,1,4348.641666666668
job_5_once,4,1,2525.7250000000026
job_6_once,4,1,3262.283333333331
job_10_once,4,1,3447.166666666668
job_3_once,4,1,4814.0583333333325
job_1_once,4,1,2344.575000000002
one_route_per_vessel_Vessel_1_tw_5,5,1,0.0
tech_type_1_time_window_5_availability,5,1,0.0
tech_type_2_time_window_5_availability,5,1,0.0
job_2_once,5,1,3533.9666666666653
job_7_once,5,1,1715.0166666666646
job_8_once,5,1,2297.624999999998
job_9_once,5,1,2468.083333333334
job_4_once,5,1,4348.641666666668
job_5_once,5,1,2525.7250000000026
job_6_once,5,1,3262.283333333331
job_10_once,5,1,3447.166666666668
job_3_once,5,1,4814.0583333333325
job_1_once,5,1,2344.575000000002
one_route_per_vessel_Vessel_2_tw_1,1,2,0.0
tech_type_1_time_window_1_availability,1,2,0.0
tech_type_2_time_window_1_availability,1,2,0.0
job_2_once,1,2,3533.9666666666653
job_7_once,1,2,1715.0166666666646
job_8_once,1,2,2297.624999999998
job_9_once,1,2,2468.083333333334
job_4_once,1,2,4348.641666666668
job_5_once,1,2,2525.7250000000026
job_6_once,1,2,3262.283333333331
job_10_once,1,2,3447.166666666668
job_3_once,1,2,4814.0583333333325
job_1_once,1,2,2344.575000000002
one_route_per_vessel_Vessel_2_tw_2,2,2,0.0
tech_type_1_time_window_2_availability,2,2,0.0
tech_type_2_time_window_2_availability,2,2,0.0
job_2_once,2,2,3533.9666666666653
job_7_once,2,2,1715.0166666666646
job_8_once,2,2,2297.624999999998
job_9_once,2,2,2468.083333333334
job_4_once,2,2,4348.641666666668
job_5_once,2,2,2525.7250000000026
job_6_once,2,2,3262.283333333331
job_10_once,2,2,3447.166666666668
job_3_once,2,2,4814.0583333333325
job_1_once,2,2,2344.575000000002
one_route_per_vessel_Vessel_2_tw_3,3,2,0.0
tech_type_1_time_window_3_availability,3,2,0.0
tech_type_2_time_window_3_availability,3,2,0.0
job_2_once,3,2,3533.9666666666653
job_7_once,3,2,1715.0166666666646
job_8_once,3,2,2297.624999999998
job_9_once,3,2,2468.083333333334
job_4_once,3,2,4348.641666666668
job_5_once,3,2,2525.7250000000026
job_6_once,3,2,3262.283333333331
job_10_once,3,2,3447.166666666668
job_3_once,3,2,4814.0583333333325
job_1_once,3,2,2344.575000000002
one_route_per_vessel_Vessel_2_tw_4,4,2,0.0
tech_type_1_time_window_4_availability,4,2,0.0
tech_type_2_time_window_4_availability,4,2,0.0
job_2_once,4,2,3533.9666666666653
job_7_once,4,2,1715.0166666666646
job_8_once,4,2,2297.624999999998
job_9_once,4,2,2468.083333333334
job_4_once,4,2,4348.641666666668
job_5_once,4,2,2525.7250000000026
job_6_once,4,2,3262.283333333331
job_10_once,4,2,3447.166666666668
job_3_once,4,2,4814.0583333333325
job_1_once,4,2,2344.575000000002
one_route_per_vessel_Vessel_2_tw_5,5,2,0.0
tech_type_1_time_window_5_availability,5,2,0.0
tech_type_2_time_window_5_availability,5,2,0.0
job_2_once,5,2,3533.9666666666653
job_7_once,5,2,1715.0166666666646
job_8_once,5,2,2297.624999999998
job_9_once,5,2,2468.083333333334
job_4_once,5,2,4348.641666666668
job_5_once,5,2,2525.7250000000026
job_6_once,5,2,3262.283333333331
job_10_once,5,2,3447.166666666668
job_3_once,5,2,4814.0583333333325
job_1_once,5,2,2344.575000000002
one_route_per_vessel_Vessel_1_tw_1,1,1,0.0
tech_type_1_time_window_1_availability,1,1,0.0
tech_type_2_time_window_1_availability,1,1,0.0
job_2_once,1,1,3999.033333333331
job_7_once,1,1,2095.0999999999985
job_8_once,1,1,3963.0666666666657
job_9_once,1,1,2848.166666666668
job_4_once,1,1,2683.2000000000007
job_5_once,1,1,2706.76666666667
job_6_once,1,1,3642.366666666665
job_10_once,1,1,3324.899999999998
job_3_once,1,1,3528.699999999999
job_1_once,1,1,3164.8666666666704
one_route_per_vessel_Vessel_1_tw_2,2,1,0.0
tech_type_1_time_window_2_availability,2,1,0.0
tech_type_2_time_window_2_availability,2,1,0.0
job_2_once,2,1,3999.033333333331
job_7_once,2,1,2095.0999999999985
job_8_once,2,1,3963.0666666666657
job_9_once,2,1,2848.166666666668
job_4_once,2,1,2683.2000000000007
job_5_once,2,1,2706.76666666667
job_6_once,2,1,3642.366666666665
job_10_once,2,1,3324.899999999998
job_3_once,2,1,3528.699999999999
job_1_once,2,1,3164.8666666666704
one_route_per_vessel_Vessel_1_tw_3,3,1,0.0
tech_type_1_time_window_3_availability,3,1,0.0
tech_type_2_time_window_3_availability,3,1,0.0
job_2_once,3,1,3999.033333333331
job_7_once,3,1,2095.0999999999985
job_8_once,3,1,3963.0666666666657
job_9_once,3,1,2848.166666666668
job_4_once,3,1,2683.2000000000007
job_5_once,3,1,2706.76666666667
job_6_once,3,1,3642.366666666665
job_10_once,3,1,3324.899999999998
job_3_once,3,1,3528.699999999999
job_1_once,3,1,3164.8666666666704
one_route_per_vessel_Vessel_1_tw_4,4,1,0.0
tech_type_1_time_window_4_availability,4,1,0.0
tech_type_2_time_window_4_availability,4,1,0.0
job_2_once,4,1,3999.033333333331
job_7_once,4,1,2095.0999999999985
job_8_once,4,1,3963.0666666666657
job_9_once,4,1,2848.166666666668
job_4_once,4,1,2683.2000000000007
job_5_once,4,1,2706.76666666667
job_6_once,4,1,3642.366666666665
job_10_once,4,1,3324.899999999998
job_3_once,4,1,3528.699999999999
job_1_once,4,1,3164.8666666666704
one_route_per_vessel_Vessel_1_tw_5,5,1,0.0
tech_type_1_time_window_5_availability,5,1,0.0
tech_type_2_time_window_5_availability,5,1,0.0
job_2_once,5,1,3999.033333333331
job_7_once,5,1,2095.0999999999985
job_8_once,5,1,3963.0666666666657
job_9_once,5,1,2848.166666666668
job_4_once,5,1,2683.2000000000007
job_5_once,5,1,2706.76666666667
job_6_once,5,1,3642.366666666665
job_10_once,5,1,3324.899999999998
job_3_once,5,1,3528.699999999999
job_1_once,5,1,3164.8666666666704
one_route_per_vessel_Vessel_2_tw_1,1,2,0.0
tech_type_1_time_window_1_availability,1,2,0.0
tech_type_2_time_window_1_availability,1,2,0.0
job_2_once,1,2,3999.033333333331
job_7_once,1,2,2095.0999999999985
job_8_once,1,2,3963.0666666666657
job_9_once,1,2,2848.166666666668
job_4_once,1,2,2683.2000000000007
job_5_once,1,2,2706.76666666667
job_6_once,1,2,3642.366666666665
job_10_once,1,2,3324.899999999998
job_3_once,1,2,3528.699999999999
job_1_once,1,2,3164.8666666666704
one_route_per_vessel_Vessel_2_tw_2,2,2,0.0
tech_type_1_time_window_2_availability,2,2,0.0
tech_type_2_time_window_2_availability,2,2,0.0
job_2_once,2,2,3999.033333333331
job_7_once,2,2,2095.0999999999985
job_8_once,2,2,3963.0666666666657
job_9_once,2,2,2848.166666666668
job_4_once,2,2,2683.2000000000007
job_5_once,2,2,2706.76666666667
job_6_once,2,2,3642.366666666665
job_10_once,2,2,3324.899999999998
job_3_once,2,2,3528.699999999999
job_1_once,2,2,3164.8666666666704
one_route_per_vessel_Vessel_2_tw_3,3,2,0.0
tech_type_1_time_window_3_availability,3,2,0.0
tech_type_2_time_window_3_availability,3,2,0.0
job_2_once,3,2,3999.033333333331
job_7_once,3,2,2095.0999999999985
job_8_once,3,2,3963.0666666666657
job_9_once,3,2,2848.166666666668
job_4_once,3,2,2683.2000000000007
job_5_once,3,2,2706.76666666667
job_6_once,3,2,3642.366666666665
job_10_once,3,2,3324.899999999998
job_3_once,3,2,3528.699999999999
job_1_once,3,2,3164.8666666666704
one_route_per_vessel_Vessel_2_tw_4,4,2,0.0
tech_type_1_time_window_4_availability,4,2,0.0
tech_type_2_time_window_4_availability,4,2,0.0
job_2_once,4,2,3999.033333333331
job_7_once,4,2,2095.0999999999985
job_8_once,4,2,3963.0666666666657
job_9_once,4,2,2848.166666666668
job_4_once,4,2,2683.2000000000007
job_5_once,4,2,2706.76666666667
job_6_once,4,2,3642.366666666665
job_10_once,4,2,3324.899999999998
job_3_once,4,2,3528.699999999999
job_1_once,4,2,3164.8666666666704
one_route_per_vessel_Vessel_2_tw_5,5,2,0.0
tech_type_1_time_window_5_availability,5,2,0.0
tech_type_2_time_window_5_availability,5,2,0.0
job_2_once,5,2,3999.033333333331
job_7_once,5,2,2095.0999999999985
job_8_once,5,2,3963.0666666666657
job_9_once,5,2,2848.166666666668
job_4_once,5,2,2683.2000000000007
job_5_once,5,2,2706.76666666667
job_6_once,5,2,3642.366666666665
job_10_once,5,2,3324.899999999998
job_3_once,5,2,3528.699999999999
job_1_once,5,2,3164.8666666666704
one_route_per_vessel_Vessel_1_tw_1,1,1,0.0
tech_type_1_time_window_1_availability,1,1,0.0
tech_type_2_time_window_1_availability,1,1,0.0
job_2_once,1,1,3460.9000000000015
job_7_once,1,1,2309.7666666666682
job_8_once,1,1,3527.1665143645405
job_9_once,1,1,2765.6665448260774
job_4_once,1,1,3119.100152302126
job_5_once,1,1,1570.3998476978704
job_6_once,1,1,3857.0333333333347
job_10_once,1,1,3078.2557027141447
job_3_once,1,1,3743.3666666666686
job_1_once,1,1,3009.8446096026328
one_route_per_vessel_Vessel_1_tw_2,2,1,478.48872373069753
tech_type_1_time_window_2_availability,2,1,0.0
tech_type_2_time_window_2_availability,2,1,0.0
job_2_once,2,1,3460.9000000000015
job_7_once,2,1,2309.7666666666682
job_8_once,2,1,3527.1665143645405
job_9_once,2,1,2765.6665448260774
job_4_once,2,1,3119.100152302126
job_5_once,2,1,1570.3998476978704
job_6_once,2,1,3857.0333333333347
job_10_once,2,1,3078.2557027141447
job_3_once,2,1,3743.3666666666686
job_1_once,2,1,3009.8446096026328
one_route_per_vessel_Vessel_1_tw_3,3,1,0.0
tech_type_1_time_window_3_availability,3,1,0.0
tech_type_2_time_window_3_availability,3,1,0.0
job_2_once,3,1,3460.9000000000015
job_7_once,3,1,2309.7666666666682
job_8_once,3,1,3527.1665143645405
job_9_once,3,1,2765.6665448260774
job_4_once,3,1,3119.100152302126
job_5_once,3,1,1570.3998476978704
job_6_once,3,1,3857.0333333333347
job_10_once,3,1,3078.2557027141447
job_3_once,3,1,3743.3666666666686
job_1_once,3,1,3009.8446096026328
one_route_per_vessel_Vessel_1_tw_4,4,1,1250.8445714285735
tech_type_1_time_window_4_availability,4,1,0.0
tech_type_2_time_window_4_availability,4,1,0.0
job_2_once,4,1,3460.9000000000015
job_7_once,4,1,2309.7666666666682
job_8_once,4,1,3527.1665143645405
job_9_once,4,1,2765.6665448260774
job_4_once,4,1,3119.100152302126
job_5_once,4,1,1570.3998476978704
job_6_once,4,1,3857.0333333333347
job_10_once,4,1,3078.2557027141447
job_3_once,4,1,3743.3666666666686
job_1_once,4,1,3009.8446096026328
one_route_per_vessel_Vessel_1_tw_5,5,1,0.0
tech_type_1_time_window_5_availability,5,1,0.0
tech_type_2_time_window_5_availability,5,1,0.0
job_2_once,5,1,3460.9000000000015
job_7_once,5,1,2309.7666666666682
job_8_once,5,1,3527.1665143645405
job_9_once,5,1,2765.6665448260774
job_4_once,5,1,3119.100152302126
job_5_once,5,1,1570.3998476978704
job_6_once,5,1,3857.0333333333347
job_10_once,5,1,3078.2557027141447
job_3_once,5,1,3743.3666666666686
job_1_once,5,1,3009.8446096026328
one_route_per_vessel_Vessel_2_tw_1,1,2,0.0
tech_type_1_time_window_1_availability,1,2,0.0
tech_type_2_time_window_1_availability,1,2,0.0
job_2_once,1,2,3460.9000000000015
job_7_once,1,2,2309.7666666666682
job_8_once,1,2,3527.1665143645405
job_9_once,1,2,2765.6665448260774
job_4_once,1,2,3119.100152302126
job_5_once,1,2,1570.3998476978704
job_6_once,1,2,3857.0333333333347
job_10_once,1,2,3078.2557027141447
job_3_once,1,2,3743.3666666666686
job_1_once,1,2,3009.8446096026328
one_route_per_vessel_Vessel_2_tw_2,2,2,0.0
tech_type_1_time_window_2_availability,2,2,0.0
tech_type_2_time_window_2_availability,2,2,0.0
job_2_once,2,2,3460.9000000000015
job_7_once,2,2,2309.7666666666682
job_8_once,2,2,3527.1665143645405
job_9_once,2,2,2765.6665448260774
job_4_once,2,2,3119.100152302126
job_5_once,2,2,1570.3998476978704
job_6_once,2,2,3857.0333333333347
job_10_once,2,2,3078.2557027141447
job_3_once,2,2,3743.3666666666686
job_1_once,2,2,3009.8446096026328
one_route_per_vessel_Vessel_2_tw_3,3,2,0.0
tech_type_1_time_window_3_availability,3,2,0.0
tech_type_2_time_window_3_availability,3,2,0.0
job_2_once,3,2,3460.9000000000015
job_7_once,3,2,2309.7666666666682
job_8_once,3,2,3527.1665143645405
job_9_once,3,2,2765.6665448260774
job_4_once,3,2,3119.100152302126
job_5_once,3,2,1570.3998476978704
job_6_once,3,2,3857.0333333333347
job_10_once,3,2,3078.2557027141447
job_3_once,3,2,3743.3666666666686
job_1_once,3,2,3009.8446096026328
one_route_per_vessel_Vessel_2_tw_4,4,2,0.0
tech_type_1_time_window_4_availability,4,2,0.0
tech_type_2_time_window_4_availability,4,2,0.0
job_2_once,4,2,3460.9000000000015
job_7_once,4,2,2309.7666666666682
job_8_once,4,2,3527.1665143645405
job_9_once,4,2,2765.6665448260774
job_4_once,4,2,3119.100152302126
job_5_once,4,2,1570.3998476978704
job_6_once,4,2,3857.0333333333347
job_10_once,4,2,3078.2557027141447
job_3_once,4,2,3743.3666666666686
job_1_once,4,2,3009.8446096026328
one_route_per_vessel_Vessel_2_tw_5,5,2,0.0
tech_type_1_time_window_5_availability,5,2,0.0
tech_type_2_time_window_5_availability,5,2,0.0
job_2_once,5,2,3460.9000000000015
job_7_once,5,2,2309.7666666666682
job_8_once,5,2,3527.1665143645405
job_9_once,5,2,2765.6665448260774
job_4_once,5,2,3119.100152302126
job_5_once,5,2,1570.3998476978704
job_6_once,5,2,3857.0333333333347
job_10_once,5,2,3078.2557027141447
job_3_once,5,2,3743.3666666666686
job_1_once,5,2,3009.8446096026328
one_route_per_vessel_Vessel_1_tw_1,1,1,0.0
tech_type_1_time_window_1_availability,1,1,0.0
tech_type_2_time_window_1_availability,1,1,0.0
job_2_once,1,1,3460.9000000000005
job_7_once,1,1,2309.7666666666673
job_8_once,1,1,3527.1665143645396
job_9_once,1,1,2765.6665448260774
job_4_once,1,1,3119.100152302127
job_5_once,1,1,2002.0333333333328
job_6_once,1,1,3297.500000000001
job_10_once,1,1,3245.2001218405894
job_3_once,1,1,3743.3666666666677
job_1_once,1,1,3295.0666666666657
one_route_per_vessel_Vessel_1_tw_2,2,1,193.26666666666642
tech_type_1_time_window_2_availability,2,1,0.0
tech_type_2_time_window_2_availability,2,1,0.0
job_2_once,2,1,3460.9000000000005
job_7_once,2,1,2309.7666666666673
job_8_once,2,1,3527.1665143645396
job_9_once,2,1,2765.6665448260774
job_4_once,2,1,3119.100152302127
job_5_once,2,1,2002.0333333333328
job_6_once,2,1,3297.500000000001
job_10_once,2,1,3245.2001218405894
job_3_once,2,1,3743.3666666666677
job_1_once,2,1,3295.0666666666657
one_route_per_vessel_Vessel_1_tw_3,3,1,0.0
tech_type_1_time_window_3_availability,3,1,0.0
tech_type_2_time_window_3_availability,3,1,0.0
job_2_once,3,1,3460.9000000000005
job_7_once,3,1,2309.7666666666673
job_8_once,3,1,3527.1665143645396
job_9_once,3,1,2765.6665448260774
job_4_once,3,1,3119.100152302127
job_5_once,3,1,2002.0333333333328
job_6_once,3,1,3297.500000000001
job_10_once,3,1,3245.2001218405894
job_3_once,3,1,3743.3666666666677
job_1_once,3,1,3295.0666666666657
one_route_per_vessel_Vessel_1_tw_4,4,1,1211.8000000000002
tech_type_1_time_window_4_availability,4,1,0.0
tech_type_2_time_window_4_availability,4,1,0.0
job_2_once,4,1,3460.9000000000005
job_7_once,4,1,2309.7666666666673
job_8_once,4,1,3527.1665143645396
job_9_once,4,1,2765.6665448260774
job_4_once,4,1,3119.100152302127
job_5_once,4,1,2002.0333333333328
job_6_once,4,1,3297.500000000001
job_10_once,4,1,3245.2001218405894
job_3_once,4,1,3743.3666666666677
job_1_once,4,1,3295.0666666666657
one_route_per_vessel_Vessel_1_tw_5,5,1,0.0
tech_type_1_time_window_5_availability,5,1,0.0
tech_type_2_time_window_5_availability,5,1,0.0
job_2_once,5,1,3460.9000000000005
job_7_once,5,1,2309.7666666666673
job_8_once,5,1,3527.1665143645396
job_9_once,5,1,2765.6665448260774
job_4_once,5,1,3119.100152302127
job_5_once,5,1,2002.0333333333328
job_6_once,5,1,3297.500000000001
job_10_once,5,1,3245.2001218405894
job_3_once,5,1,3743.3666666666677
job_1_once,5,1,3295.0666666666657
one_route_per_vessel_Vessel_2_tw_1,1,2,0.0
tech_type_1_time_window_1_availability,1,2,0.0
tech_type_2_time_window_1_availability,1,2,0.0
job_2_once,1,2,3460.9000000000005
job_7_once,1,2,2309.7666666666673
job_8_once,1,2,3527.1665143645396
job_9_once,1,2,2765.6665448260774
job_4_once,1,2,3119.100152302127
job_5_once,1,2,2002.0333333333328
job_6_once,1,2,3297.500000000001
job_10_once,1,2,3245.2001218405894
job_3_once,1,2,3743.3666666666677
job_1_once,1,2,3295.0666666666657
one_route_per_vessel_Vessel_2_tw_2,2,2,0.0
tech_type_1_time_window_2_availability,2,2,0.0
tech_type_2_time_window_2_availability,2,2,0.0
job_2_once,2,2,3460.9000000000005
job_7_once,2,2,2309.7666666666673
job_8_once,2,2,3527.1665143645396
job_9_once,2,2,2765.6665448260774
job_4_once,2,2,3119.100152302127
job_5_once,2,2,2002.0333333333328
job_6_once,2,2,3297.500000000001
job_10_once,2,2,3245.2001218405894
job_3_once,2,2,3743.3666666666677
job_1_once,2,2,3295.0666666666657
one_route_per_vessel_Vessel_2_tw_3,3,2,0.0
tech_type_1_time_window_3_availability,3,2,0.0
tech_type_2_time_window_3_availability,3,2,0.0
job_2_once,3,2,3460.9000000000005
job_7_once,3,2,2309.7666666666673
job_8_once,3,2,3527.1665143645396
job_9_once,3,2,2765.6665448260774
job_4_once,3,2,3119.100152302127
job_5_once,3,2,2002.0333333333328
job_6_once,3,2,3297.500000000001
job_10_once,3,2,3245.2001218405894
job_3_once,3,2,3743.3666666666677
job_1_once,3,2,3295.0666666666657
one_route_per_vessel_Vessel_2_tw_4,4,2,0.0
tech_type_1_time_window_4_availability,4,2,0.0
tech_type_2_time_window_4_availability,4,2,0.0
job_2_once,4,2,3460.9000000000005
job_7_once,4,2,2309.7666666666673
job_8_once,4,2,3527.1665143645396
job_9_once,4,2,2765.6665448260774
job_4_once,4,2,3119.100152302127
job_5_once,4,2,2002.0333333333328
job_6_once,4,2,3297.500000000001
job_10_once,4,2,3245.2001218405894
job_3_once,4,2,3743.3666666666677
job_1_once,4,2,3295.0666666666657
one_route_per_vessel_Vessel_2_tw_5,5,2,0.0
tech_type_1_time_window_5_availability,5,2,0.0
tech_type_2_time_window_5_availability,5,2,0.0
job_2_once,5,2,3460.9000000000005
job_7_once,5,2,2309.7666666666673
job_8_once,5,2,3527.1665143645396
job_9_once,5,2,2765.6665448260774
job_4_once,5,2,3119.100152302127
job_5_once,5,2,2002.0333333333328
job_6_once,5,2,3297.500000000001
job_10_once,5,2,3245.2001218405894
job_3_once,5,2,3743.3666666666677
job_1_once,5,2,3295.0666666666657
one_route_per_vessel_Vessel_1_tw_1,1,1,0.0
tech_type_1_time_window_1_availability,1,1,0.0
tech_type_2_time_window_1_availability,1,1,0.0
job_2_once,1,1,3690.533333333333
job_7_once,1,1,2539.3999999999996
job_8_once,1,1,2358.3613715073952
job_9_once,1,1,2790.7998781594106
job_4_once,1,1,2864.3334856354613
job_5_once,1,1,2020.3333333333321
job_6_once,1,1,3552.2666666666664
job_10_once,1,1,3220.066788507256
job_3_once,1,1,3973.0
job_1_once,1,1,3029.0666666666675
one_route_per_vessel_Vessel_1_tw_2,2,1,0.0
tech_type_1_time_window_2_availability,2,1,0.0
tech_type_2_time_window_2_availability,2,1,0.0
job_2_once,2,1,3690.533333333333
job_7_once,2,1,2539.3999999999996
job_8_once,2,1,2358.3613715073952
job_9_once,2,1,2790.7998781594106
job_4_once,2,1,2864.3334856354613
job_5_once,2,1,2020.3333333333321
job_6_once,2,1,3552.2666666666664
job_10_once,2,1,3220.066788507256
job_3_once,2,1,3973.0
job_1_once,2,1,3029.0666666666675
one_route_per_vessel_Vessel_1_tw_3,3,1,1423.5718095238099
tech_type_1_time_window_3_availability,3,1,0.0
tech_type_2_time_window_3_availability,3,1,0.0
job_2_once,3,1,3690.533333333333
job_7_once,3,1,2539.3999999999996
job_8_once,3,1,2358.3613715073952
job_9_once,3,1,2790.7998781594106
job_4_once,3,1,2864.3334856354613
job_5_once,3,1,2020.3333333333321
job_6_once,3,1,3552.2666666666664
job_10_once,3,1,3220.066788507256
job_3_once,3,1,3973.0
job_1_once,3,1,3029.0666666666675
one_route_per_vessel_Vessel_1_tw_4,4,1,963.8666666666686
tech_type_1_time_window_4_availability,4,1,0.0
tech_type_2_time_window_4_availability,4,1,0.0
job_2_once,4,1,3690.533333333333
job_7_once,4,1,2539.3999999999996
job_8_once,4,1,2358.3613715073952
job_9_once,4,1,2790.7998781594106
job_4_once,4,1,2864.3334856354613
job_5_once,4,1,2020.3333333333321
job_6_once,4,1,3552.2666666666664
job_10_once,4,1,3220.066788507256
job_3_once,4,1,3973.0
job_1_once,4,1,3029.0666666666675
one_route_per_vessel_Vessel_1_tw_5,5,1,0.0
tech_type_1_time_window_5_availability,5,1,0.0
tech_type_2_time_window_5_availability,5,1,0.0
job_2_once,5,1,3690.533333333333
job_7_once,5,1,2539.3999999999996
job_8_once,5,1,2358.3613715073952
job_9_once,5,1,2790.7998781594106
job_4_once,5,1,2864.3334856354613
job_5_once,5,1,2020.3333333333321
job_6_once,5,1,3552.2666666666664
job_10_once,5,1,3220.066788507256
job_3_once,5,1,3973.0
job_1_once,5,1,3029.0666666666675
one_route_per_vessel_Vessel_2_tw_1,1,2,0.0
tech_type_1_time_window_1_availability,1,2,0.0
tech_type_2_time_window_1_availability,1,2,0.0
job_2_once,1,2,3690.533333333333
job_7_once,1,2,2539.3999999999996
job_8_once,1,2,2358.3613715073952
job_9_once,1,2,2790.7998781594106
job_4_once,1,2,2864.3334856354613
job_5_once,1,2,2020.3333333333321
job_6_once,1,2,3552.2666666666664
job_10_once,1,2,3220.066788507256
job_3_once,1,2,3973.0
job_1_once,1,2,3029.0666666666675
one_route_per_vessel_Vessel_2_tw_2,2,2,0.0
tech_type_1_time_window_2_availability,2,2,0.0
tech_type_2_time_window_2_availability,2,2,0.0
job_2_once,2,2,3690.533333333333
job_7_once,2,2,2539.3999999999996
job_8_once,2,2,2358.3613715073952
job_9_once,2,2,2790.7998781594106
job_4_once,2,2,2864.3334856354613
job_5_once,2,2,2020.3333333333321
job_6_once,2,2,3552.2666666666664
job_10_once,2,2,3220.066788507256
job_3_once,2,2,3973.0
job_1_once,2,2,3029.0666666666675
one_route_per_vessel_Vessel_2_tw_3,3,2,0.0
tech_type_1_time_window_3_availability,3,2,0.0
tech_type_2_time_window_3_availability,3,2,0.0
job_2_once,3,2,3690.533333333333
job_7_once,3,2,2539.3999999999996
job_8_once,3,2,2358.3613715073952
job_9_once,3,2,2790.7998781594106
job_4_once,3,2,2864.3334856354613
job_5_once,3,2,2020.3333333333321
job_6_once,3,2,3552.2666666666664
job_10_once,3,2,3220.066788507256
job_3_once,3,2,3973.0
job_1_once,3,2,3029.0666666666675
one_route_per_vessel_Vessel_2_tw_4,4,2,0.0
tech_type_1_time_window_4_availability,4,2,0.0
tech_type_2_time_window_4_availability,4,2,0.0
job_2_once,4,2,3690.533333333333
job_7_once,4,2,2539.3999999999996
job_8_once,4,2,2358.3613715073952
job_9_once,4,2,2790.7998781594106
job_4_once,4,2,2864.3334856354613
job_5_once,4,2,2020.3333333333321
job_6_once,4,2,3552.2666666666664
job_10_once,4,2,3220.066788507256
job_3_once,4,2,3973.0
job_1_once,4,2,3029.0666666666675
one_route_per_vessel_Vessel_2_tw_5,5,2,0.0
tech_type_1_time_window_5_availability,5,2,0.0
tech_type_2_time_window_5_availability,5,2,0.0
job_2_once,5,2,3690.533333333333
job_7_once,5,2,2539.3999999999996
job_8_once,5,2,2358.3613715073952
job_9_once,5,2,2790.7998781594106
job_4_once,5,2,2864.3334856354613
job_5_once,5,2,2020.3333333333321
job_6_once,5,2,3552.2666666666664
job_10_once,5,2,3220.066788507256
job_3_once,5,2,3973.0
job_1_once,5,2,3029.0666666666675
one_route_per_vessel_Vessel_1_tw_1,1,1,0.0
tech_type_1_time_window_1_availability,1,1,0.0
tech_type_2_time_window_1_availability,1,1,0.0
job_2_once,1,1,3690.533333333333
job_7_once,1,1,2534.866666666667
job_8_once,1,1,2817.1997563188206
job_9_once,1,1,2790.7998781594106
job_4_once,1,1,2868.866818968794
job_5_once,1,1,1841.6791162546488
job_6_once,1,1,3552.2666666666664
job_10_once,1,1,3220.066788507256
job_3_once,1,1,2670.8664229854876
job_1_once,1,1,4335.733577014513
one_route_per_vessel_Vessel_1_tw_2,2,1,0.0
tech_type_1_time_window_2_availability,2,1,0.0
tech_type_2_time_window_2_availability,2,1,0.0
job_2_once,2,1,3690.533333333333
job_7_once,2,1,2534.866666666667
job_8_once,2,1,2817.1997563188206
job_9_once,2,1,2790.7998781594106
job_4_once,2,1,2868.866818968794
job_5_once,2,1,1841.6791162546488
job_6_once,2,1,3552.2666666666664
job_10_once,2,1,3220.066788507256
job_3_once,2,1,2670.8664229854876
job_1_once,2,1,4335.733577014513
one_route_per_vessel_Vessel_1_tw_3,3,1,960.2000913790516
tech_type_1_time_window_3_availability,3,1,0.0
tech_type_2_time_window_3_availability,3,1,0.0
job_2_once,3,1,3690.533333333333
job_7_once,3,1,2534.866666666667
job_8_once,3,1,2817.1997563188206
job_9_once,3,1,2790.7998781594106
job_4_once,3,1,2868.866818968794
job_5_once,3,1,1841.6791162546488
job_6_once,3,1,3552.2666666666664
job_10_once,3,1,3220.066788507256
job_3_once,3,1,2670.8664229854876
job_1_once,3,1,4335.733577014513
one_route_per_vessel_Vessel_1_tw_4,4,1,1142.520883745352
tech_type_1_time_window_4_availability,4,1,0.0
tech_type_2_time_window_4_availability,4,1,0.0
job_2_once,4,1,3690.533333333333
job_7_once,4,1,2534.866666666667
job_8_once,4,1,2817.1997563188206
job_9_once,4,1,2790.7998781594106
job_4_once,4,1,2868.866818968794
job_5_once,4,1,1841.6791162546488
job_6_once,4,1,3552.2666666666664
job_10_once,4,1,3220.066788507256
job_3_once,4,1,2670.8664229854876
job_1_once,4,1,4335.733577014513
one_route_per_vessel_Vessel_1_tw_5,5,1,0.0
tech_type_1_time_window_5_availability,5,1,0.0
tech_type_2_time_window_5_availability,5,1,0.0
job_2_once,5,1,3690.533333333333
job_7_once,5,1,2534.866666666667
job_8_once,5,1,2817.1997563188206
job_9_once,5,1,2790.7998781594106
job_4_once,5,1,2868.866818968794
job_5_once,5,1,1841.6791162546488
job_6_once,5,1,3552.2666666666664
job_10_once,5,1,3220.066788507256
job_3_once,5,1,2670.8664229854876
